chaps_id,birth_date,breed,reg_no,reg_name,elec_id,sire_id,dam_id,sex,sex_date,birth_weight,calving_ease,state,herd_id,cow_age
332,0000-00-00,LMLO,,,,20429,10209,3,0000-00-00,80,1,,H38,3
333,0000-00-00,ARLOANMX,,,,20447,10183,3,0000-00-00,82,1,,H38,4
334,0000-00-00,ARARANAN,,,,20447,10176,3,0000-00-00,114,1,,H38,5
335,0000-00-00,ARLOANAN,,,,20437,10118,3,0000-00-00,93,1,,H38,8
336,0000-00-00,ARLOANAN,,,,20425,10186,2,0000-00-00,92,1,,H38,4
337,0000-00-00,ARLOANSM,,,,20437,10185,3,0000-00-00,82,1,,H38,4
338,0000-00-00,ARLOANAN,,,,20447,10157,2,0000-00-00,115,1,,H38,6
339,0000-00-00,ARLOANHH,,,,20447,10156,3,0000-00-00,91,1,,H38,6
340,0000-00-00,ARARLOAN,,,,20447,448,2,0000-00-00,67,1,,H38,5
341,0000-00-00,ARARLOAN,,,,20447,400,2,0000-00-00,68,1,,H38,6
342,0000-00-00,ARLOARHH,,,,20437,10095,3,0000-00-00,80,1,,H38,8
343,0000-00-00,LMLOARHH,,,,20429,10199,3,0000-00-00,75,1,,H38,3
344,0000-00-00,ARLOANHH,,,,20447,10108,3,0000-00-00,85,1,,H38,8
345,0000-00-00,LMLOARAN,,,,20429,10204,3,0000-00-00,83,1,,H38,3
346,0000-00-00,ARLOANAN,,,,20447,10119,3,0000-00-00,95,1,,H38,8
347,0000-00-00,LMLOANAR,,,,20429,10202,2,0000-00-00,71,1,,H38,3
348,0000-00-00,LMLOARAN,,,,20429,10201,2,0000-00-00,61,1,,H38,3
349,0000-00-00,ARLOANAN,,,,20437,10194,2,0000-00-00,72,1,,H38,4
350,0000-00-00,ARLOANAN,,,,20447,10191,2,0000-00-00,110,1,,H38,4
351,0000-00-00,ARARLOLO,,,,20425,478,2,0000-00-00,87,1,,H38,5
352,0000-00-00,LMLOARAN,,,,20429,10206,2,0000-00-00,57,1,,H38,3
353,0000-00-00,ARLOANAN,,,,20447,10086,3,0000-00-00,90,1,,H38,8
354,0000-00-00,ARARLOAN,,,,20447,434,3,0000-00-00,95,1,,H38,6
355,0000-00-00,ARLOARAN,,,,20425,10203,3,0000-00-00,77,1,,H38,3
356,0000-00-00,ARLOANHH,,,,20425,10200,2,0000-00-00,66,1,,H38,3
357,0000-00-00,LOLOSHAR,,,,20430,10219,3,0000-00-00,63,1,,H38,2
358,0000-00-00,ARARLOAN,,,,20447,471,3,0000-00-00,97,1,,H38,5
359,0000-00-00,ARLOARAN,,,,20425,10205,3,0000-00-00,75,1,,H38,3
360,0000-00-00,ARLOANHH,,,,20447,10103,2,0000-00-00,78,1,,H38,8
361,0000-00-00,ARLOAN,,,,20425,10193,0,0000-00-00,30,1,,H38,4
362,0000-00-00,ARLOANAN,,,,20437,10113,2,0000-00-00,62,1,,H38,8
363,0000-00-00,ARLOARHH,,,,20447,10182,3,0000-00-00,99,1,,H38,4
364,0000-00-00,CH,,,,20205,0,2,0000-00-00,86,0,,H38,7
365,0000-00-00,CH,,,,20205,0,2,0000-00-00,90,0,,H38,7
366,0000-00-00,CH,,,,20203,0,2,0000-00-00,105,0,,H38,6
367,0000-00-00,LOAN,,,9.85E+14,20087,10055,3,0000-00-00,52,1,,H38,2
368,0000-00-00,LOHHARHH,,,9.85E+14,20087,10056,3,0000-00-00,70,1,,H38,2
370,0000-00-00,LOLOANHH,,,9.99E+14,20087,10062,3,0000-00-00,60,1,,H38,2
371,0000-00-00,LOLOANAN,,,9.99E+14,20087,10060,3,0000-00-00,54,1,,H38,2
374,0000-00-00,LOLOANGV,,,9.99E+14,20087,10059,3,0000-00-00,80,1,,H38,2
376,0000-00-00,LOANARHH,,,9.99E+14,20087,10057,3,0000-00-00,82,1,,H38,3
378,0000-00-00,LOLOAN,,,9.99E+14,20087,10061,3,0000-00-00,88,1,,H38,2
379,0000-00-00,LOLOANAN,,,,20087,10072,3,0000-00-00,58,1,,H38,2
380,0000-00-00,LOLOANAN,,,9.49E+14,20087,10060,3,0000-00-00,70,1,,H38,3
381,0000-00-00,LOLOANAR,,,9.49E+14,20087,369,2,0000-00-00,70,1,,H38,2
382,0000-00-00,LOLOANHH,,,9.49E+14,20087,10062,2,0000-00-00,68,1,,H38,3
383,0000-00-00,LOANARHH,,,9.49E+14,20087,10057,2,0000-00-00,72,1,,H38,4
384,0000-00-00,LOLOHH,,,9.49E+14,20087,10070,3,0000-00-00,72,3,,H38,2
385,0000-00-00,LOAN,,,9.49E+14,20087,10055,2,0000-00-00,62,1,,H38,4
386,0000-00-00,LOLOANAR,,,9.49E+14,20087,10063,2,0000-00-00,58,1,,H38,3
387,0000-00-00,LOLOANHH,,,,20087,10069,3,0000-00-00,70,1,,H38,2
388,0000-00-00,LOLOANGV,,,9.49E+14,20087,10059,3,0000-00-00,80,1,,H38,3
389,0000-00-00,LOHHARHH,,,9.49E+14,20087,10056,3,0000-00-00,69,1,,H38,4
390,0000-00-00,LOLOAN,,,9.49E+14,20087,10061,2,0000-00-00,62,1,,H38,3
391,0000-00-00,LOLOANHH,,,9.49E+14,20087,10078,2,0000-00-00,74,1,,H38,2
392,0000-00-00,LOLOHHAN,,,9.49E+14,20087,10064,3,0000-00-00,72,1,,H38,3
393,0000-00-00,LOLOANHH,,,,20087,10074,3,0000-00-00,72,1,,H38,2
394,0000-00-00,LOLOHHHH,,,9.49E+14,20087,10077,2,0000-00-00,52,1,,H38,2
397,0000-00-00,ARLOANAN,,,9.49E+14,20360,10106,2,0000-00-00,56,1,,H38,2
399,0000-00-00,LOLOANAR,,,9.49E+14,20087,369,2,0000-00-00,62,1,,H38,3
404,0000-00-00,ARLOANAN,,,9.49E+14,20360,10101,3,0000-00-00,72,1,,H38,2
405,0000-00-00,ARLOANHH,,,9.49E+14,20360,10104,3,0000-00-00,64,1,,H38,2
410,0000-00-00,LOLOHH,,,9.49E+14,20087,10070,2,0000-00-00,70,1,,H38,3
411,0000-00-00,LOLOANHH,,,9.49E+14,20087,10062,3,0000-00-00,86,1,,H38,4
412,0000-00-00,ARLOANAN,,,9.49E+14,20360,10086,2,0000-00-00,64,1,,H38,2
413,0000-00-00,ARLOANAN,,,9.49E+14,20360,10118,3,0000-00-00,70,1,,H38,2
415,0000-00-00,ARLOARHP,,,9.49E+14,20360,10097,2,0000-00-00,71,1,,H38,2
416,0000-00-00,LOLOHHHH,,,9.49E+14,20087,10077,3,0000-00-00,67,1,,H38,3
418,0000-00-00,ARLOANAR,,,9.49E+14,20360,10110,3,0000-00-00,70,1,,H38,2
419,0000-00-00,ARLOHHHH,,,,20360,10084,2,0000-00-00,79,1,,H38,2
421,0000-00-00,LOLOANHH,,,9.49E+14,20087,10074,2,0000-00-00,68,1,,H38,3
423,0000-00-00,ARLOANAN,,,,20360,10109,2,0000-00-00,64,1,,H38,2
425,0000-00-00,ARLOARHH,,,,20360,10095,3,0000-00-00,88,3,,H38,2
427,0000-00-00,ARLOANHH,,,9.49E+14,20360,10102,3,0000-00-00,74,1,,H38,2
428,0000-00-00,ARLOANAN,,,9.49E+14,20360,10119,2,0000-00-00,74,1,,H38,2
430,0000-00-00,ARLOANHH,,,9.49E+14,20360,10099,3,0000-00-00,54,1,,H38,2
431,0000-00-00,LOLOAN,,,9.49E+14,20087,10061,3,0000-00-00,88,1,,H38,4
432,0000-00-00,ARLOANAN,,,9.49E+14,20360,10096,3,0000-00-00,64,1,,H38,2
433,0000-00-00,ARLOAN,,,9.49E+14,20360,10093,3,0000-00-00,66,1,,H38,2
435,0000-00-00,ARLOANHH,,,,20360,10116,3,0000-00-00,82,5,,H38,2
436,0000-00-00,ARLOANHH,,,9.49E+14,20360,10082,3,0000-00-00,70,1,,H38,2
437,0000-00-00,ARLOANAN,,,,20360,10091,2,0000-00-00,58,1,,H38,2
438,0000-00-00,ARLOLOAN,,,9.49E+14,20360,375,3,0000-00-00,60,1,,H38,2
440,0000-00-00,ARLOANHH,,,9.49E+14,20360,10108,3,0000-00-00,62,1,,H38,2
441,0000-00-00,ARLOAN,,,9.49E+14,20360,10092,2,0000-00-00,72,1,,H38,2
442,0000-00-00,ARLOANHH,,,9.49E+14,20360,10103,3,0000-00-00,60,1,,H38,2
443,0000-00-00,LOANHP,,,,20423,10089,0,0000-00-00,0,1,,H38,2
444,0000-00-00,LOANAR,,,,20423,10090,0,0000-00-00,0,1,,H38,2
445,0000-00-00,ARLOANHH,,,,20360,10115,3,0000-00-00,64,1,,H38,3
446,0000-00-00,ANLOANHH,,,,20139,10062,3,0000-00-00,64,1,,H38,5
447,0000-00-00,ARLOLOAN,,,,20360,375,2,0000-00-00,54,1,,H38,3
449,0000-00-00,AN,,,,20139,10055,2,0000-00-00,65,1,,H38,6
450,0000-00-00,SHHHARHH,,,,20431,10056,3,0000-00-00,54,1,,H38,6
451,0000-00-00,ARLOAN,,,,20360,10107,3,0000-00-00,62,1,,H38,3
454,0000-00-00,ARLOHHAR,,,,20360,372,2,0000-00-00,50,1,,H38,3
455,0000-00-00,ARLOANAN,,,,20425,10113,3,0000-00-00,56,1,,H38,3
458,0000-00-00,ARLOANHH,,,,20360,10116,3,0000-00-00,76,1,,H38,3
459,0000-00-00,ARLOANAN,,,,20425,10109,3,0000-00-00,82,1,,H38,3
460,0000-00-00,ARLOANAR,,,,20360,10110,3,0000-00-00,80,1,,H38,3
462,0000-00-00,ARLOANHH,,,,20360,10098,3,0000-00-00,82,1,,H38,3
464,0000-00-00,ARLOANHH,,,,20360,10108,3,0000-00-00,92,1,,H38,3
465,0000-00-00,ANLOHHAN,,,,20139,10064,3,0000-00-00,90,1,,H38,5
468,0000-00-00,ARLOAN,,,,20360,10117,3,0000-00-00,60,3,,H38,3
469,0000-00-00,ARLOANAN,,,,20360,10118,3,0000-00-00,90,1,,H38,3
473,0000-00-00,ARLOHHHH,,,,20361,10077,3,0000-00-00,60,1,,H38,4
474,0000-00-00,ARLOAN,,,,20360,10093,3,0000-00-00,72,1,,H38,3
476,0000-00-00,ARLOAN,,,,20360,377,3,0000-00-00,50,1,,H38,3
477,0000-00-00,ARLOANAR,,,,20363,10063,3,0000-00-00,76,1,,H38,5
481,0000-00-00,ARLOARHH,,,,20360,10095,3,0000-00-00,90,1,,H38,3
482,0000-00-00,ARANARHH,,,,20355,10057,3,0000-00-00,82,1,,H38,6
483,0000-00-00,ARLOANHH,,,,20360,10103,3,0000-00-00,62,1,,H38,3
484,0000-00-00,ARLOANAN,,,,20425,10114,3,0000-00-00,64,1,,H38,3
486,0000-00-00,LOANANAN,,,,20423,10106,0,0000-00-00,0,1,,H38,3
487,0000-00-00,ARLOAN,,,9.99E+14,20425,10141,2,0000-00-00,72,1,,H38,2
488,0000-00-00,ARLOAN,,,9.82E+14,20425,408,3,0000-00-00,67,1,,H38,2
489,0000-00-00,ARARLOHH,,,9.82E+14,20425,406,3,0000-00-00,79,1,,H38,2
490,0000-00-00,ARLOARAN,,,9.99E+14,20425,10129,2,0000-00-00,66,1,,H38,2
491,0000-00-00,ARARLOAN,,,9.99E+14,20425,402,2,0000-00-00,72,1,,H38,2
492,0000-00-00,ARLOARHH,,,9.99E+14,20425,10124,2,0000-00-00,74,1,,H38,2
493,0000-00-00,ARLOLOAN,,,9.82E+14,20425,398,3,0000-00-00,75,1,,H38,2
494,0000-00-00,ARLOANHH,,,9.82E+14,20425,10142,3,0000-00-00,80,1,,H38,2
495,0000-00-00,ARLOHHAR,,,9.82E+14,20425,420,1,0000-00-00,75,5,,H38,2
496,0000-00-00,ARARLOAN,,,9.99E+14,20425,424,2,0000-00-00,62,1,,H38,2
497,0000-00-00,ARARLOAN,,,9.99E+14,20425,400,2,0000-00-00,59,1,,H38,2
498,0000-00-00,ARARLOAN,,,9.99E+14,20425,403,2,0000-00-00,55,1,,H38,2
499,0000-00-00,ARLOANAN,,,9.99E+14,20425,10157,2,0000-00-00,55,1,,H38,2
500,0000-00-00,ARLOAN,,,9.82E+14,20425,10149,1,0000-00-00,76,1,,H38,2
501,0000-00-00,ARARLOAN,,,9.99E+14,20425,422,2,0000-00-00,86,1,,H38,2
502,0000-00-00,ARARLOAN,,,,20425,429,2,0000-00-00,50,1,,H38,2
503,0000-00-00,ARLOANHH,,,9.99E+14,20425,10078,2,0000-00-00,78,1,,H38,5
504,0000-00-00,ARLOANHH,,,9.99E+14,20436,10115,2,0000-00-00,86,1,,H38,4
505,0000-00-00,ARLOANAN,,,9.82E+14,20425,10126,3,0000-00-00,80,1,,H38,2
506,0000-00-00,ARLOANHH,,,9.99E+14,20425,10139,1,0000-00-00,62,1,,H38,2
507,0000-00-00,ARLOANAR,,,9.82E+14,20425,396,3,0000-00-00,56,1,,H38,2
508,0000-00-00,ARLOANHH,,,9.99E+14,20440,10062,2,0000-00-00,84,1,,H38,6
509,0000-00-00,ARLOANHP,,,9.82E+14,20425,10153,3,0000-00-00,70,5,,H38,2
510,0000-00-00,ARLOANAR,,,9.82E+14,20436,10057,1,0000-00-00,74,1,,H38,7
511,0000-00-00,ARLOANHH,,,9.99E+14,20425,10116,2,0000-00-00,72,1,,H38,4
512,0000-00-00,ARLOANAN,,,9.99E+14,20425,10109,2,0000-00-00,66,1,,H38,4
513,0000-00-00,ARLOANAR,,,9.99E+14,20425,10063,2,0000-00-00,65,1,,H38,6
514,0000-00-00,ARLOANAN,,,9.82E+14,20425,10144,3,0000-00-00,68,1,,H38,2
515,0000-00-00,ARLOLOAN,,,9.99E+14,20425,395,2,0000-00-00,50,1,,H38,2
516,0000-00-00,ARLOANAN,,,9.99E+14,20425,10101,2,0000-00-00,72,1,,H38,4
517,0000-00-00,ARLOANHH,,,9.99E+14,20425,10156,2,0000-00-00,70,1,,H38,2
518,0000-00-00,ARLOANGV,,,9.82E+14,20425,10059,3,0000-00-00,70,1,,H38,6
519,0000-00-00,ARLOANHH,,,9.99E+14,20425,10082,1,0000-00-00,86,1,,H38,4
520,0000-00-00,ARLOANAN,,,9.82E+14,20425,10096,1,0000-00-00,74,1,,H38,4
521,0000-00-00,ARLOAN,,,9.82E+14,20441,10055,1,0000-00-00,68,1,,H38,7
522,0000-00-00,ARLOAN,,,9.99E+14,20425,10093,2,0000-00-00,66,1,,H38,4
523,0000-00-00,ARLOAN,,,9.99E+14,20425,10107,2,0000-00-00,58,1,,H38,4
524,0000-00-00,ARLOAN,,,9.99E+14,20436,10117,2,0000-00-00,75,1,,H38,4
525,0000-00-00,ARLOARHH,,,9.82E+14,20425,10130,3,0000-00-00,90,3,,H38,2
526,0000-00-00,ARLOANHH,,,9.82E+14,20436,10104,1,0000-00-00,90,1,,H38,4
527,0000-00-00,ARLOARHH,,,9.99E+14,20436,10056,2,0000-00-00,80,1,,H38,7
528,0000-00-00,LOLOHHAR,,,9.82E+14,20430,372,3,0000-00-00,62,1,,H38,4
529,0000-00-00,ARLOANAN,,,9.99E+14,20436,10113,2,0000-00-00,78,1,,H38,4
530,0000-00-00,ARLOARAN,,,9.82E+14,20425,10131,3,0000-00-00,70,1,,H38,2
531,0000-00-00,ARLOLOAN,,,9.82E+14,20436,375,1,0000-00-00,76,1,,H38,4
532,0000-00-00,ARLOANHH,,,9.82E+14,20425,10138,3,0000-00-00,82,1,,H38,2
533,0000-00-00,ARLOARHH,,,9.82E+14,20436,10095,1,0000-00-00,85,1,,H38,4
534,0000-00-00,ARLOANHH,,,9.82E+14,20436,10074,3,0000-00-00,80,1,,H38,5
535,0000-00-00,ARLOANHH,,,9.82E+14,20436,10102,3,0000-00-00,85,1,,H38,4
536,0000-00-00,ARLOANHH,,,9.99E+14,20436,10105,2,0000-00-00,82,1,,H38,4
537,0000-00-00,ARLOANAN,,,9.82E+14,20440,10119,1,0000-00-00,86,1,,H38,4
538,0000-00-00,ARARLOAN,,,9.99E+14,20425,439,2,0000-00-00,44,1,,H38,2
539,0000-00-00,ARLOANAN,,,9.99E+14,20436,10114,2,0000-00-00,68,1,,H38,4
540,0000-00-00,ARARLOAN,,,9.99E+14,20425,434,2,0000-00-00,86,1,,H38,2
541,0000-00-00,ARLOLOHH,,,9.99E+14,20440,373,2,0000-00-00,80,1,,H38,4
542,0000-00-00,ARLOANHH,,,9.99E+14,20436,10103,2,0000-00-00,70,1,,H38,4
543,0000-00-00,ARARLOLO,,,9.82E+14,20425,417,1,0000-00-00,72,1,,H38,2
544,0000-00-00,ARLOHHHH,,,9.82E+14,20425,10077,3,0000-00-00,47,1,,H38,5
545,0000-00-00,ARLOANHH,,,9.82E+14,20425,10108,1,0000-00-00,75,1,,H38,4
546,0000-00-00,ARLOLOAN,,,9.99E+14,20425,401,2,0000-00-00,62,1,,H38,2
547,0000-00-00,LOLOANAN,,,9.82E+14,20430,10106,3,0000-00-00,68,1,,H38,4
548,0000-00-00,ARLOARAN,,,9.82E+14,20425,10134,3,0000-00-00,75,1,,H38,2
549,0000-00-00,ARLOHH,,,9.99E+14,20425,10070,2,0000-00-00,80,1,,H38,5
550,0000-00-00,ARLOANHH,,,9.99E+14,20425,10098,2,0000-00-00,80,1,,H38,4
551,0000-00-00,ARLOHHAN,,,9.99E+14,20425,10064,2,0000-00-00,84,1,,H38,6
552,0000-00-00,ARLOAN,,,9.82E+14,20425,10111,3,0000-00-00,84,1,,H38,4
553,0000-00-00,ARLOAN,,,9.99E+14,20436,10088,2,0000-00-00,72,1,,H38,4
554,0000-00-00,ARLOANAN,,,9.99E+14,20436,10118,2,0000-00-00,92,1,,H38,4
555,0000-00-00,ARLOANAR,,,,20425,10150,0,0000-00-00,0,1,,H38,2
556,0000-00-00,ARARLOAN,,,,20425,407,3,0000-00-00,60,4,,H38,2
557,0000-00-00,ARLOAN,,,,20436,10061,2,0000-00-00,80,1,,H38,6
558,0000-00-00,ARLOANHH,,,,20423,426,0,0000-00-00,0,1,,H38,2
559,0000-00-00,LOANANGV,,,,20423,10086,0,0000-00-00,0,1,,H38,4
560,0000-00-00,ARLOLOHH,,,,20425,414,0,0000-00-00,0,1,,H38,2
561,0000-00-00,ARLOANAR,,,,20425,10148,2,0000-00-00,74,1,,H38,2
562,0000-00-00,ARLOLOAN,,,,20425,409,2,0000-00-00,60,1,,H38,2
563,0000-00-00,ARARLOAN,,,9.82E+14,20083,471,2,0000-00-00,58,1,,H38,2
564,0000-00-00,ARARLOAN,,,9.82E+14,20083,480,3,0000-00-00,94,3,,H38,2
565,0000-00-00,ARARLOAN,,,9.82E+14,20083,448,2,0000-00-00,62,1,,H38,2
566,0000-00-00,ARANLOAN,,,9.82E+14,20083,463,3,0000-00-00,62,1,,H38,2
567,0000-00-00,ARLOANAN,,,9.82E+14,20425,10096,3,0000-00-00,81,1,,H38,5
568,0000-00-00,ARARLOLO,,,9.82E+14,20083,478,2,0000-00-00,80,1,,H38,2
569,0000-00-00,ARARANAN,,,9.82E+14,20083,10176,3,0000-00-00,68,5,,H38,2
570,0000-00-00,ARANARHP,,,9.82E+14,20083,10167,2,0000-00-00,62,1,,H38,2
571,0000-00-00,ARARLOAN,,,9.82E+14,20083,453,2,0000-00-00,72,1,,H38,2
572,0000-00-00,ARLOARHH,,,9.82E+14,20425,10130,3,0000-00-00,82,1,,H38,3
573,0000-00-00,ARARLOAN,,,9.82E+14,20083,461,2,0000-00-00,80,1,,H38,2
574,0000-00-00,ARLOARAN,,,9.82E+14,20425,10129,2,0000-00-00,62,1,,H38,3
575,0000-00-00,ARLOHHAR,,,9.82E+14,20425,372,2,0000-00-00,48,1,,H38,5
576,0000-00-00,ARLOANHH,,,9.82E+14,20447,10138,2,0000-00-00,70,1,,H38,3
577,0000-00-00,ARARLOAN,,,9.82E+14,20083,472,3,0000-00-00,68,1,,H38,2
578,0000-00-00,ARANARHH,,,9.82E+14,20083,10163,3,0000-00-00,80,1,,H38,2
579,0000-00-00,ARARLOAN,,,9.82E+14,20425,422,2,0000-00-00,54,1,,H38,3
580,0000-00-00,LOLOAN,,,9.82E+14,20133,10088,2,0000-00-00,68,1,,H38,5
581,0000-00-00,LOARLOAN,,,9.82E+14,20133,426,2,0000-00-00,60,1,,H38,3
582,0000-00-00,LOLOLOAN,,,9.82E+14,20133,409,2,0000-00-00,68,1,,H38,3
583,0000-00-00,ARAN,,,9.82E+14,20447,10055,3,0000-00-00,78,1,,H38,8
584,0000-00-00,ARARLOAN,,,9.82E+14,20425,424,2,0000-00-00,60,1,,H38,3
585,0000-00-00,ARLOLOAN,,,9.82E+14,20425,395,2,0000-00-00,58,1,,H38,3
586,0000-00-00,ARLOAN,,,9.82E+14,20425,10141,2,0000-00-00,70,1,,H38,3
587,0000-00-00,ARLOANHH,,,9.82E+14,20425,10104,3,0000-00-00,80,1,,H38,5
588,0000-00-00,ARARLOAN,,,9.82E+14,20425,400,2,0000-00-00,62,1,,H38,3
589,0000-00-00,ARLOLOHH,,,9.82E+14,20425,373,2,0000-00-00,64,1,,H38,5
590,0000-00-00,ARLOANHH,,,9.82E+14,20425,10082,3,0000-00-00,68,1,,H38,5
591,0000-00-00,LOARLOAN,,,9.82E+14,20430,479,2,0000-00-00,52,1,,H38,2
592,0000-00-00,ARLOANHH,,,9.82E+14,20425,10102,3,0000-00-00,70,1,,H38,5
593,0000-00-00,LOLOANAN,,,9.82E+14,20133,10086,3,0000-00-00,80,1,,H38,5
594,0000-00-00,ARLOLOAN,,,9.82E+14,20425,375,2,0000-00-00,70,1,,H38,5
595,0000-00-00,ARHHARHH,,,9.82E+14,20425,10056,3,0000-00-00,60,1,,H38,8
596,0000-00-00,LOARLOAN,,,9.82E+14,20430,485,2,0000-00-00,56,1,,H38,2
597,0000-00-00,LOLOLOHH,,,9.82E+14,20133,414,3,0000-00-00,70,1,,H38,3
598,0000-00-00,ARLOHHHH,,,9.82E+14,20425,10077,2,0000-00-00,62,1,,H38,6
599,0000-00-00,ARARLOAN,,,9.82E+14,20425,402,2,0000-00-00,62,1,,H38,3
600,0000-00-00,ARLOANAN,,,,20425,10106,2,0000-00-00,61,1,,H38,5
601,0000-00-00,ARLOANAR,,,9.82E+14,20425,10063,2,0000-00-00,60,1,,H38,7
602,0000-00-00,ARLOANHH,,,9.82E+14,20425,10116,3,0000-00-00,68,1,,H38,5
603,0000-00-00,ARLOANHH,,,9.82E+14,20425,10142,3,0000-00-00,76,1,,H38,3
604,0000-00-00,ARLOANAN,,,9.82E+14,20447,10113,2,0000-00-00,70,1,,H38,5
605,0000-00-00,ARLOHHAR,,,9.82E+14,20437,420,3,0000-00-00,68,1,,H38,3
606,0000-00-00,ARLOAN,,,9.82E+14,20425,10111,2,0000-00-00,74,1,,H38,5
607,0000-00-00,ARLOAN,,,9.82E+14,20437,10093,3,0000-00-00,66,1,,H38,5
608,0000-00-00,LOLOANHH,,,9.82E+14,20283,10062,1,0000-00-00,59,1,,H38,7
609,0000-00-00,LOARLOAN,,,9.82E+14,20133,407,3,0000-00-00,60,1,,H38,3
610,0000-00-00,ARLOANHH,,,9.82E+14,20425,10103,3,0000-00-00,62,1,,H38,5
611,0000-00-00,ARLOANAN,,,9.82E+14,20425,10119,3,0000-00-00,78,1,,H38,5
612,0000-00-00,ARLOARHH,,,9.82E+14,20425,10095,2,0000-00-00,62,1,,H38,5
613,0000-00-00,ARLOANHH,,,9.82E+14,20425,10156,3,0000-00-00,68,1,,H38,3
614,0000-00-00,LOARLOAN,,,9.82E+14,20430,467,2,0000-00-00,60,1,,H38,2
615,0000-00-00,ARLOANAN,,,9.82E+14,20437,10157,2,0000-00-00,61,1,,H38,3
616,0000-00-00,LOARLOAN,,,9.82E+14,20430,475,2,0000-00-00,54,1,,H38,2
617,0000-00-00,ARLOARAN,,,9.82E+14,20437,10131,2,0000-00-00,52,1,,H38,3
618,0000-00-00,ARANARHH,,,9.82E+14,20425,10057,3,0000-00-00,74,1,,H38,8
619,0000-00-00,ARLOANHH,,,9.82E+14,20447,10078,2,0000-00-00,84,1,,H38,6
620,0000-00-00,LOARLOAN,,,9.82E+14,20430,457,3,0000-00-00,70,1,,H38,2
621,0000-00-00,ARLOANHH,,,9.82E+14,20425,10139,2,0000-00-00,78,1,,H38,3
622,0000-00-00,ARLOARHH,,,9.82E+14,20425,10124,3,0000-00-00,68,1,,H38,3
623,0000-00-00,ARLOANHH,,,9.82E+14,20425,10098,3,0000-00-00,68,1,,H38,5
624,0000-00-00,ARLOHH,,,9.82E+14,20425,10070,2,0000-00-00,70,1,,H38,6
625,0000-00-00,ARARLOLO,,,9.82E+14,20447,417,2,0000-00-00,78,1,,H38,3
626,0000-00-00,ARLOANHH,,,9.82E+14,20425,10108,3,0000-00-00,70,1,,H38,5
627,0000-00-00,LOLOANAN,,,9.82E+14,20133,10118,3,0000-00-00,82,1,,H38,5
628,0000-00-00,LOARLOAN,,,,20430,452,3,0000-00-00,70,1,,H38,2
629,0000-00-00,LOLOANAN,,,9.82E+14,20133,10114,3,0000-00-00,64,1,,H38,5
630,0000-00-00,ARARLOAN,,,9.82E+14,20447,403,2,0000-00-00,70,1,,H38,3
631,0000-00-00,LOLOANAR,,,,20133,10148,3,0000-00-00,82,1,,H38,3
632,0000-00-00,ARLOAN,,,9.82E+14,20425,10117,3,0000-00-00,62,1,,H38,5
633,0000-00-00,LOANLOHH,,,9.82E+14,20430,456,3,0000-00-00,70,1,,H38,2
634,0000-00-00,ARLOANHH,,,9.82E+14,20425,10115,3,0000-00-00,78,1,,H38,5
635,0000-00-00,ARARLOAN,,,,20425,434,2,0000-00-00,56,1,,H38,3
636,0000-00-00,LOLOANGV,,,9.82E+14,20283,10059,1,0000-00-00,74,1,,H38,7
637,0000-00-00,LOARLOAN,,,9.82E+14,20430,466,3,0000-00-00,65,1,,H38,2
638,0000-00-00,ARLOARAN,,,9.82E+14,20425,10134,2,0000-00-00,70,1,,H38,3
639,0000-00-00,ARLOLOAN,,,,20425,401,2,0000-00-00,64,1,,H38,3
640,0000-00-00,ARARLOAN,,,,20425,439,2,0000-00-00,44,1,,H38,3
641,0000-00-00,ARARLOHH,,,,20425,406,3,0000-00-00,72,1,,H38,3
642,0000-00-00,LOARLOAN,,,,20430,470,2,0000-00-00,52,1,,H38,2
643,0000-00-00,ARLOAN,,,,20447,408,2,0000-00-00,54,1,,H38,3
644,0000-00-00,LOLOANAR,,,,20133,10150,2,0000-00-00,68,1,,H38,3
645,0000-00-00,ARLOANAN,,,,20425,10126,0,0000-00-00,0,1,,H38,3
646,0000-00-00,HP,,,,20245,0,2,0000-00-00,84,0,,H38,4
647,0000-00-00,HP,,,,20246,0,2,0000-00-00,90,0,,H38,5
648,0000-00-00,HP,,,,20247,0,2,0000-00-00,92,0,,H38,2
649,0000-00-00,HP,,,,20246,0,2,0000-00-00,74,0,,H38,5
650,0000-00-00,HP,,,,20243,0,2,0000-00-00,80,0,,H38,4
651,0000-00-00,HP,,,,20246,0,2,0000-00-00,94,0,,H38,10
652,0000-00-00,HP,,,,20246,0,2,0000-00-00,112,0,,H38,7
653,0000-00-00,HP,,,,20061,0,2,0000-00-00,80,0,,H38,5
654,0000-00-00,HP,,,,20243,0,2,0000-00-00,62,0,,H38,4
655,0000-00-00,HP,,,,20246,0,2,0000-00-00,100,0,,H38,11
656,0000-00-00,HP,,,,20061,0,2,0000-00-00,92,0,,H38,6
657,0000-00-00,HP,,,,20246,0,2,0000-00-00,94,0,,H38,4
658,0000-00-00,HP,,,,20245,0,2,0000-00-00,80,0,,H38,5
659,0000-00-00,HP,,,,20246,0,2,0000-00-00,102,0,,H38,4
660,0000-00-00,HP,,,,20245,0,2,0000-00-00,82,0,,H38,5
661,0000-00-00,HP,,,,20244,0,2,0000-00-00,84,0,,H38,7
662,0000-00-00,HP,,,,20246,0,2,0000-00-00,96,0,,H38,9
663,0000-00-00,HP,,,,20246,0,2,0000-00-00,78,0,,H38,9
