360,2014-06-23,ARLOANHH,,,,20447,10103,2,,78,1,,H38,8
361,2014-04-02,ARLOAN,,,,20425,10193,0,,30,1,,H38,4
362,2014-04-28,ARLOANAN,,,,20437,10113,2,,62,1,,H38,8
363,2014-05-25,ARLOARHH,,,,20447,10182,3,,99,1,,H38,4
364,1990-03-07,CH,,,,20205,0,2,,86,,,H38,7
365,1990-04-24,CH,,,,20205,0,2,,90,,,H38,7
366,1990-04-16,CH,,,,20203,0,2,,105,,,H38,6
367,2005-03-21,LOAN,,,9.85E+14,20087,10055,3,,52,1,,H38,2
368,2005-04-03,LOHHARHH,,,9.85E+14,20087,10056,3,,70,1,,H38,2
370,2006-03-23,LOLOANHH,,,9.99E+14,20087,10062,3,,60,1,,H38,2
371,2006-03-26,LOLOANAN,,,9.99E+14,20087,10060,3,,54,1,,H38,2
374,2006-03-28,LOLOANGV,,,9.99E+14,20087,10059,3,,80,1,,H38,2
376,2006-03-31,LOANARHH,,,9.99E+14,20087,10057,3,,82,1,,H38,3
378,2006-04-10,LOLOAN,,,9.99E+14,20087,10061,3,,88,1,,H38,2
379,2007-03-15,LOLOANAN,,,,20087,10072,3,,58,1,,H38,2
380,2007-03-15,LOLOANAN,,,9.49E+14,20087,10060,3,,70,1,,H38,3
381,2007-03-17,LOLOANAR,,,9.49E+14,20087,369,2,,70,1,,H38,2
382,2007-03-17,LOLOANHH,,,9.49E+14,20087,10062,2,,68,1,,H38,3
383,2007-03-25,LOANARHH,,,9.49E+14,20087,10057,2,,72,1,,H38,4
384,2007-03-27,LOLOHH,,,9.49E+14,20087,10070,3,,72,3,,H38,2
385,2007-03-28,LOAN,,,9.49E+14,20087,10055,2,,62,1,,H38,4
386,2007-03-28,LOLOANAR,,,9.49E+14,20087,10063,2,,58,1,,H38,3
387,2007-03-29,LOLOANHH,,,,20087,10069,3,,70,1,,H38,2
388,2007-03-29,LOLOANGV,,,9.49E+14,20087,10059,3,,80,1,,H38,3
389,2007-03-30,LOHHARHH,,,9.49E+14,20087,10056,3,,69,1,,H38,4
390,2007-04-01,LOLOAN,,,9.49E+14,20087,10061,2,,62,1,,H38,3
391,2007-04-02,LOLOANHH,,,9.49E+14,20087,10078,2,,74,1,,H38,2
392,2007-04-07,LOLOHHAN,,,9.49E+14,20087,10064,3,,72,1,,H38,3
393,2007-05-07,LOLOANHH,,,,20087,10074,3,,72,1,,H38,2
394,2007-05-11,LOLOHHHH,,,9.49E+14,20087,10077,2,,52,1,,H38,2
397,2008-03-19,ARLOANAN,,,9.49E+14,20360,10106,2,,56,1,,H38,2
399,2008-03-20,LOLOANAR,,,9.49E+14,20087,369,2,,62,1,,H38,3
404,2008-03-25,ARLOANAN,,,9.49E+14,20360,10101,3,,72,1,,H38,2
405,2008-03-25,ARLOANHH,,,9.49E+14,20360,10104,3,,64,1,,H38,2
