453,2012-08-01,2012-10-18,2012-07-20,1140,5,2013-11-14,1270,6
453,2013-08-01,2013-11-14,2013-07-17,1255,5,2014-11-17,1320,6
10163,2010-06-01,2010-08-31,,0,0,2011-10-14,1145,5
10163,2011-08-08,2011-10-14,2011-10-14,1145,5,2012-11-15,1150,6
10163,2012-08-01,2012-10-18,2012-07-20,1195,5,2013-11-14,1340,6
10163,2013-08-01,2013-11-14,2013-07-17,1335,7,2014-11-17,1365,5
456,2010-06-01,2010-08-31,,0,0,2011-11-10,1040,6
456,2011-08-08,2011-11-10,2011-11-10,1040,6,2012-11-15,1070,5
456,2012-08-01,2012-10-18,2012-07-20,1125,6,2013-11-13,1305,7
456,2013-08-01,2013-11-13,2013-07-01,1190,6,2014-11-19,1230,6
457,2010-06-01,2010-08-31,,0,0,2011-10-14,1100,5
457,2011-08-08,2011-10-14,2011-10-14,1100,5,2012-11-15,1100,5
457,2012-08-01,2012-10-18,2012-07-20,1160,5,2013-11-14,1275,5
457,2013-08-01,2013-11-14,2013-07-17,1225,5,2014-11-17,1305,5
461,2010-06-01,2010-08-31,,0,0,2011-10-14,1115,5
461,2011-08-08,2011-10-14,2011-10-14,1115,5,2012-11-15,1095,5
461,2012-08-01,2012-10-18,2012-07-20,1140,6,2013-11-14,1305,5
461,2013-08-01,2013-11-14,2013-07-17,1290,6,2014-11-17,1325,5
10167,2010-06-01,2010-08-31,,0,0,2011-11-10,860,4
10167,2011-08-08,2011-11-10,2011-11-10,860,4,2012-11-15,894,2
10167,2012-08-01,2012-10-18,2012-10-18,862,2,,0,0
463,2010-06-01,2010-08-31,,0,0,2011-10-14,1040,6
463,2011-08-08,2011-10-14,2011-10-14,1040,6,2012-11-15,988,4
463,2012-08-01,2012-10-18,2012-07-20,1085,5,2013-11-13,1225,6
463,2013-08-01,2013-11-13,2013-07-01,1170,5,2014-11-17,1135,5
466,2010-06-01,2010-08-31,,0,0,2011-11-10,984,5
466,2011-08-08,2011-11-10,2011-11-10,984,5,2012-11-15,1080,5
466,2012-08-01,2012-10-18,2012-07-20,1125,5,2013-11-14,1270,5
466,2013-08-01,2013-11-14,2013-07-17,1150,5,2014-11-17,1265,5
467,2010-06-01,2010-08-31,,0,0,2011-11-10,908,5
467,2011-08-08,2011-11-10,2011-11-10,908,5,2012-11-15,954,5
467,2012-08-01,2012-10-18,2012-07-20,1040,5,2013-11-13,1225,7
467,2013-08-01,2013-11-13,,0,0,2013-11-13,1225,7
470,2010-06-01,2010-08-31,2010-05-06,794,5,,0,0
471,2010-06-01,2010-08-31,,0,0,2011-11-10,910,3
471,2011-08-08,2011-11-10,2011-11-10,910,3,2012-11-15,956,2
471,2012-08-01,2012-10-18,2012-07-20,1055,4,2013-11-14,1220,4
471,2013-08-01,2013-11-14,2013-07-17,1175,4,2014-11-17,1330,4
472,2010-06-01,2010-08-31,,0,0,2011-10-14,1180,6
472,2011-08-08,2011-10-14,2011-10-14,1180,6,2012-11-15,1200,6
472,2012-08-01,2012-10-18,2012-07-20,1290,6,2013-11-14,1340,5
472,2013-08-01,2013-11-14,2013-07-17,1315,5,2014-11-19,1365,6
475,2010-06-01,2010-08-31,,0,0,2011-11-10,990,5
478,2010-06-01,2010-08-31,,0,0,2011-10-14,1085,5
478,2011-08-08,2011-10-14,2011-10-14,1085,5,2012-11-15,1095,4
478,2012-08-01,2012-10-18,2012-07-20,1135,5,2013-11-14,1295,7
478,2013-08-01,2013-11-14,2013-07-17,1290,6,2014-11-19,1360,0
10176,2010-06-01,2010-08-31,,0,0,2011-10-14,1095,5
10176,2011-08-08,2011-10-14,2011-10-14,1095,5,2012-11-15,1130,6
10176,2012-08-01,2012-10-18,2012-07-20,1290,6,2013-11-14,1345,6
10176,2013-08-01,2013-11-14,2013-07-17,1290,6,2014-11-19,1355,6
479,2010-06-01,2010-08-31,,0,0,2011-10-14,996,5
479,2011-08-08,2011-10-14,2011-10-14,996,5,2012-11-15,1145,7
479,2012-08-01,2012-10-18,2012-10-18,1205,7,,0,0
480,2010-06-01,2010-08-31,,0,0,2011-10-14,1140,6
480,2011-08-08,2011-10-14,2011-10-14,1140,6,2012-11-15,1175,5
480,2012-08-01,2012-10-18,2012-07-20,1210,6,2013-11-14,1390,6
480,2013-08-01,2013-11-14,2013-07-17,1240,5,2014-11-19,1390,6
485,2010-06-01,2010-08-31,,0,0,2011-11-10,912,5
485,2011-08-08,2011-11-10,2011-11-10,912,5,2012-11-15,966,4
485,2012-08-01,2012-10-18,2012-10-18,908,4,,0,0
10180,2011-08-08,2011-10-05,2012-07-20,932,6,2012-11-15,950,6
10180,2012-08-01,2012-10-18,2012-09-05,964,6,2013-11-14,1175,7
10180,2013-08-01,2013-11-14,2013-07-17,1080,5,2014-11-17,1205,6
10181,2011-08-08,2011-10-05,2012-07-02,938,6,2012-11-15,938,6
10181,2012-08-01,2012-10-18,2012-09-05,972,7,2013-11-14,1045,5
10181,2013-08-01,2013-11-14,2013-07-17,992,4,2014-11-17,1120,5
10182,2011-08-08,2011-10-05,2012-07-20,954,6,2012-11-15,964,6
10182,2012-08-01,2012-10-18,2012-09-05,936,6,2013-11-14,1125,5
10182,2013-08-01,2013-11-14,2013-07-17,1125,6,,0,0
10183,2011-08-08,2011-10-05,2012-07-02,842,5,2012-11-15,888,5
10183,2012-08-01,2012-10-18,2012-09-05,894,5,2013-11-14,1160,6
10183,2013-08-01,2013-11-14,2013-07-17,1060,6,2014-11-19,1185,5
10184,2011-08-08,2011-10-05,2012-07-20,716,4,2012-11-15,724,4
10184,2012-08-01,2012-10-18,2012-09-05,714,4,2013-11-14,844,4
10184,2013-08-01,2013-11-14,2013-07-17,828,4,2014-11-17,920,5
10185,2011-08-08,2011-10-05,2012-07-20,848,5,2012-11-15,774,6
10185,2012-08-01,2012-10-18,2012-09-05,816,5,2013-11-14,898,5
10185,2013-08-01,2013-11-14,2013-07-17,900,5,2014-11-19,954,6
10186,2011-08-08,2011-10-05,2012-07-20,910,0,2012-11-15,940,5
10186,2012-08-01,2012-10-18,2012-09-05,894,0,2013-11-14,1120,6
10186,2013-08-01,2013-11-14,2013-07-17,1030,6,2014-11-19,1190,5
10187,2011-08-08,2011-10-05,2012-07-02,790,5,2012-11-15,792,6
10187,2012-08-01,2012-10-18,2012-09-05,758,5,2013-11-14,926,4
10187,2013-08-01,2013-11-14,2013-07-17,910,4,2014-11-17,944,5
10188,2011-08-08,2011-10-05,2012-07-02,988,5,2012-11-15,976,4
10188,2012-08-01,2012-10-18,2012-09-05,954,5,2013-11-14,1105,4
10188,2013-08-01,2013-11-14,2013-07-17,1110,5,2014-11-17,1215,5
10189,2011-08-08,2011-10-05,2012-07-02,682,5,2012-11-15,842,6
10189,2012-08-01,2012-10-18,2012-10-18,864,6,,0,0
10190,2011-08-08,2011-10-05,2012-07-02,932,5,2012-11-15,844,6
10190,2012-08-01,2012-10-18,2012-10-18,904,6,,0,0
10191,2011-08-08,2011-10-05,2012-07-02,922,6,2012-11-15,896,6
10191,2012-08-01,2012-10-18,2012-09-05,924,6,2013-11-14,1045,6
10191,2013-08-01,2013-11-14,2013-07-17,1020,4,2014-11-19,1135,6
10192,2011-08-08,2011-10-05,2012-07-02,850,5,2012-11-15,882,5
10192,2012-08-01,2012-10-18,2012-09-05,882,6,2013-11-14,1075,5
10192,2013-08-01,2013-11-14,2013-07-17,668,4,2014-11-17,1125,5
10193,2011-08-08,2011-10-05,2012-07-02,780,5,2012-11-15,780,6
10193,2012-08-01,2012-10-18,2012-09-05,792,5,2013-11-14,944,4
10193,2013-08-01,2013-11-14,2013-07-17,870,5,,0,0
10194,2011-08-08,2011-10-05,2012-07-02,712,4,2012-11-15,716,5
10194,2012-08-01,2012-10-18,2012-09-05,706,4,2013-11-14,864,4
10194,2013-08-01,2013-11-14,2013-07-17,814,5,2014-11-19,960,6
10195,2011-08-08,2011-10-05,2012-07-02,840,5,2012-11-15,842,5
10195,2012-08-01,2012-10-18,2012-09-05,838,5,2013-11-14,1005,5
10195,2013-08-01,2013-11-14,2013-07-17,934,5,2014-11-19,1055,5
10196,2011-08-08,2011-10-05,2012-07-02,896,6,2012-11-15,864,6
10196,2012-08-01,2012-10-18,2012-09-05,1140,6,2013-11-14,1055,5
10196,2013-08-01,2013-11-14,2013-07-17,1030,5,2014-11-17,1120,5
10197,2012-08-01,2012-12-06,2012-07-12,766,0,2013-11-13,986,5
10197,2013-08-01,2013-11-13,2013-07-01,902,5,2014-11-17,1040,5
10198,2012-08-01,2012-12-06,2012-07-12,738,0,2013-11-13,1005,6
10198,2013-08-01,2013-11-13,2013-07-01,935,7,2014-11-17,1045,5
10199,2012-08-01,2012-12-06,2012-07-12,690,0,2013-11-13,944,7
10199,2013-08-01,2013-11-13,2013-07-01,882,7,2014-11-17,984,5
10200,2012-08-01,2012-12-06,2012-07-12,846,0,2013-11-13,1140,7
10200,2013-08-01,2013-11-13,2013-07-01,1050,6,2014-11-19,1230,7
10201,2012-08-01,2012-12-06,2012-07-12,800,0,2013-11-13,1085,6
10201,2013-08-01,2013-11-13,2013-07-01,1060,7,2014-11-19,1130,5
10202,2012-08-01,2012-12-06,2012-07-12,690,0,2013-11-13,938,6
10202,2013-08-01,2013-11-13,2013-07-01,918,6,2014-11-17,952,4
10203,2012-08-01,2012-12-06,2012-07-12,668,0,2013-11-13,962,5
10203,2013-08-01,2013-11-13,2013-07-01,878,5,2014-11-19,978,5
10204,2012-08-01,2012-12-06,2012-07-12,766,0,2013-11-13,1105,6
10204,2013-08-01,2013-11-13,2013-07-01,1045,7,2014-11-19,1210,6
10205,2012-08-01,2012-12-06,2012-07-12,702,0,2013-11-13,980,5
10205,2013-08-01,2013-11-13,2013-07-01,954,7,2014-11-19,1020,5
10206,2012-08-01,2012-12-06,2012-07-12,742,0,2013-11-13,956,5
10206,2013-08-01,2013-11-13,2013-07-01,944,6,2014-11-19,1035,5
10207,2012-08-01,2012-12-06,2012-07-12,600,0,2013-11-13,888,6
10207,2013-08-01,2013-11-13,,0,0,2013-11-13,888,6
10208,2012-08-01,2012-12-06,2012-07-12,764,0,2013-11-13,1045,6
10208,2013-08-01,2013-11-13,,0,0,2013-11-13,1045,6
10209,2012-08-01,2012-12-06,2012-07-12,776,0,2013-11-13,1050,5
10209,2013-08-01,2013-11-13,2013-07-01,1005,5,2014-11-17,1055,5
10210,2012-08-01,2012-12-06,2012-07-12,624,0,2013-11-13,846,5
10210,2013-08-01,2013-11-13,2013-07-01,848,5,2014-11-19,866,5
10211,2012-08-01,2012-12-06,2012-07-12,600,0,,0,0
10212,2012-08-01,2012-12-06,2012-07-12,646,0,2013-11-13,916,5
10212,2013-08-01,,2013-07-01,876,6,2014-11-17,886,4
10213,2012-08-01,2012-12-06,2012-07-12,712,0,2013-11-13,964,6
10213,2013-08-01,2013-11-13,2013-07-01,888,6,2014-11-19,1015,5
10214,2012-08-01,2012-12-06,2012-07-12,536,0,2013-11-13,780,6
10214,2013-08-01,2013-11-13,2013-07-01,670,5,2014-11-19,798,5
10215,2012-08-01,2012-12-06,2012-07-12,550,0,2013-11-13,1040,7
10215,2013-08-01,2013-11-13,,0,0,2013-11-13,1040,7
10216,2012-08-01,2012-12-06,2012-07-12,710,0,2013-11-13,1085,6
10216,2013-08-01,2013-11-13,2013-07-01,982,6,2014-11-17,1150,5
10217,2013-08-01,2013-10-09,2013-07-23,822,7,2014-11-17,994,5
10218,2013-08-01,2013-10-09,2013-07-23,652,6,2014-11-17,1010,6
10219,2013-08-01,2013-10-09,2013-07-23,720,7,2014-11-17,1085,7
10220,2013-08-01,2013-10-09,2013-07-23,752,6,2014-11-17,1015,5
10221,2013-08-01,2013-10-09,2013-07-23,610,6,2014-11-17,826,4
10222,2013-08-01,2013-10-09,2013-07-23,730,6,2014-11-19,1025,5
