"H38",10097,2006-04-02 0:00:00,"LOANANHH","","","982000128138332","UNKNLO","P4038",,"2",,
"H38",10098,2006-04-03 0:00:00,"LOARHPAN","","","999000000000125","307M","N3272",,"2",,
"H38",10099,2006-04-03 0:00:00,"LOANHHAR","","","982009104069134","307M","N3090",,"2",,
"H38",10100,2006-04-06 0:00:00,"LOANHHAN","","","999000000000175","UNKNLO","P4021",,"2",,
"H38",10101,2006-04-08 0:00:00,"LOANANHH","","","982000039974257","UNKNLO","P4034",,"2",,
"H38",10102,2006-04-09 0:00:00,"LOANANHH","","","982009104079717","UNKNLO","P4005",,"2",,
"H38",10103,2006-04-09 0:00:00,"LOANHH","","","982000128138297","UNKNLO","P4076",,"2",,
"H38",10104,2006-04-09 0:00:00,"LOANHHAN","","","999000000004118","UNKNLO","P4026",,"2",,
"H38",10105,2006-04-13 0:00:00,"LOANHHAR","","","982000128138683","UNKNLO","P4111",,"2",,
"H38",10106,2006-04-13 0:00:00,"LOANHHAN","","","982009104180622","UNKNLO","P4012",,"2",,
"H38",10107,2006-04-13 0:00:00,"LOANANAN","","","982009104079679","UNKNLO","P4002",,"2",,
"H38",10108,2006-04-15 0:00:00,"LOAN","","","982009104079567","UNKNLO","P4003",,"2",,
"H38",10109,2006-04-15 0:00:00,"LOANHHAN","","","982000128138522","UNKNLO","P4010",,"2",,
"H38",10110,2006-04-15 0:00:00,"LOANANGV","","","982009104079599","UNKNLO","P4056",,"2",,
"H38",10111,2006-04-17 0:00:00,"LOANAR","","","982009104079485","UNKNLO","P4067",,"2",,
"H38",10112,2006-04-22 0:00:00,"LOAN","","","982000128138658","UNKNLO","P4101",,"2",,
"H38",10113,2006-04-26 0:00:00,"LOANAR","","","982009104190825","UNKNLO","P4032",,"2",,
"H38",10114,2006-04-26 0:00:00,"LOANANHH","","","949000000009118","UNKNLO","P4120",,"2",,
"H38",10115,2006-04-28 0:00:00,"LOANANAR","","","982009104079800","UNKNLO","P4013",,"2",,
"H38",10116,2006-04-30 0:00:00,"LOANHH","","","999000000004130","UNKNLO","P4130",,"2",,
"H38",10117,2006-05-05 0:00:00,"LOANHH","","","982009104079730","UNKNLO","P4129",,"2",,
"H38",10118,2006-05-09 0:00:00,"LOAN","","","982009104079588","UNKNLO","P4060",,"2",,
"H38",10119,2006-05-15 0:00:00,"LOANANHH","","","949000000074128","UNKNLO","P4069",,"2",,
"H38",10120,2006-05-26 0:00:00,"LOANANAN","","","982000128138959","307M","N3089",,"2",,
"H38",10121,,"AN","10830647","SUMMITCREST AIRN U044","","PSPOWER","",,"2",,
"H38",395,2008-03-15 0:00:00,"LOLOANAR","","","949000000015474","307M","P4132",,"2",,
"H38",396,2008-03-15 0:00:00,"LOANARHH","","","949000000008409","307M","N3326",,"2",,
"H38",398,2008-03-18 0:00:00,"LOLOANAN","","","949000000248457","307M","P4098",,"2",,
"H38",10125,2008-03-21 0:00:00,"LOARHH","","","949000000075895","307M","N3305",,"2",,
