HerdID,Chaps_ID,CalfID,birth_date,breed,registration,regname,elecid,sire_chapsID,SireID,Cow_chapsID,CowID,CowAge,sex,birthwt,calvingease,state,sex_date
H38,602,Y1068,2011-03-17,ARLOANHH,,,982000172933767,20425,UNKNAR,10116,S6250,5,3,68,1,,
H38,603,Y1069,2011-03-17,ARLOANHH,,,982000172933735,20425,UNKNAR,10142,U8116,3,3,76,1,,
H38,604,Y1070,2011-03-17,ARLOANAN,,,982000172933766,20447,W12,10113,S6242,5,2,70,1,,
H38,605,Y1071,2011-03-17,ARLOHHAR,,,982000172933798,20437,V131,420,U8190,3,3,68,1,,
H38,606,Y1072,2011-03-17,ARLOAN,,,982000172933729,20425,UNKNAR,10111,S6230,5,2,74,1,,
H38,607,Y1075,2011-03-18,ARLOAN,,,982000172933716,20437,V131,10093,S6115,5,3,66,1,,
H38,609,Y1077,2011-03-18,LOARLOAN,,,982000172933724,20133,750S,407,U8058,3,3,60,1,,
H38,610,Y1081,2011-03-19,ARLOANHH,,,982000172933723,20425,UNKNAR,10103,S6165,5,3,62,1,,
H38,611,Y1085,2011-03-19,ARLOANAN,,,982000172933769,20425,UNKNAR,10119,S6273,5,3,78,1,,
H38,612,Y1086,2011-03-19,ARLOARHH,,,982000172933718,20425,UNKNAR,10095,S6122,5,2,62,1,,
H38,613,Y1087,2011-03-19,ARLOANHH,,,982000172933749,20425,UNKNAR,10156,U8285,3,3,68,1,,
H38,614,Y1088,2011-03-20,LOARLOAN,,,982000172933782,20430,UNKNLO,467,W9157,2,2,60,1,,
H38,615,Y1091,2011-03-20,ARLOANAN,,,982000172933726,20437,V131,10157,U8302,3,2,61,1,,
H38,616,Y1102,2011-03-22,LOARLOAN,,,982000172933791,20430,UNKNLO,475,W9207,2,2,54,1,,
H38,617,Y1103,2011-03-22,ARLOARAN,,,982000172933784,20437,V131,10131,U8043,3,2,52,1,,
H38,618,Y1118,2011-03-24,ARANARHH,,,982000172933764,20425,UNKNAR,10057,N3326,8,3,74,1,,
H38,619,Y1119,2011-03-25,ARLOANHH,,,982000172933762,20447,W12,10078,R5282,6,2,84,1,,
H38,620,Y1130,2011-03-26,LOARLOAN,,,982000172933734,20430,UNKNLO,457,W9077,2,3,70,1,,
H38,621,Y1141,2011-03-29,ARLOANHH,,,982000172933772,20425,UNKNAR,10139,U8082,3,2,78,1,,
H38,622,Y1143,2011-03-30,ARLOARHH,,,982000172933756,20425,UNKNAR,10124,U8012,3,3,68,1,,
H38,623,Y1146,2011-03-31,ARLOANHH,,,982000172933744,20425,UNKNAR,10098,S6135,5,3,68,1,,
H38,624,Y1150,2011-04-01,ARLOHH,,,982000172933774,20425,UNKNAR,10070,R5099,6,2,70,1,,
H38,625,Y1154,2011-04-02,ARARLOLO,,,982000172933741,20447,W12,417,U8163,3,2,78,1,,
H38,626,Y1157,2011-04-03,ARLOANHH,,,982000172933752,20425,UNKNAR,10108,S6197,5,3,70,1,,
H38,627,Y1162,2011-04-04,LOLOANAN,,,982000172933755,20133,750S,10118,S6266,5,3,82,1,,
H38,628,Y1163,2011-04-04,LOARLOAN,,,,20430,UNKNLO,452,W9060,2,3,70,1,,
H38,629,Y1167,2011-04-04,LOLOANAN,,,982000172933742,20133,750S,10114,S6244,5,3,64,1,,
H38,630,Y1170,2011-04-02,ARARLOAN,,,982000172933747,20447,W12,403,U8045,3,2,70,1,,
H38,631,Y1172,2011-04-05,LOLOANAR,,,,20133,750S,10148,U8226,3,3,82,1,,
H38,632,Y1176,2011-04-07,ARLOAN,,,982000172933759,20425,UNKNAR,10117,S6259,5,3,62,1,,
H38,633,Y1182,2011-04-08,LOANLOHH,,,982000172933790,20430,UNKNLO,456,W9076,2,3,70,1,,
H38,634,Y1185,2011-04-09,ARLOANHH,,,982000172933745,20425,UNKNAR,10115,S6248,5,3,78,1,,
H38,635,Y1193,2011-04-11,ARARLOAN,,,,20425,UNKNAR,434,U8278,3,2,56,1,,
H38,637,Y1211,2011-04-16,LOARLOAN,,,982000172933795,20430,UNKNLO,466,W9148,2,3,65,1,,
H38,638,Y1221,2011-04-17,ARLOARAN,,,982000172933794,20425,UNKNAR,10134,U8054,3,2,70,1,,
H38,639,YMS04,2011-03-06,ARLOLOAN,,,,20425,UNKNAR,401,U8032,3,2,64,1,,
H38,640,YMS05,2011-03-10,ARARLOAN,,,,20425,UNKNAR,439,U8313,3,2,44,1,,
H38,641,YMS06,2011-03-11,ARARLOHH,,,,20425,UNKNAR,406,U8057,3,3,72,1,,
H38,642,YMS07,2011-03-11,LOARLOAN,,,,20430,UNKNLO,470,W9186,2,2,52,1,,
H38,643,YMS13,2011-02-22,ARLOAN,,,,20447,W12,408,U8080,3,2,54,1,,
H38,644,YMS21,2011-04-04,LOLOANAR,,,,20133,750S,10150,U8236,3,2,68,1,,
H38,645,YMSEarly,2011-02-24,ARLOANAN,,,,20425,UNKNAR,10126,U8019,3,0,0,1,,
H38,646,Z001,1990-03-15,HP,,,,20245,HPX5,-2,Unknown,4,2,84,,,
H38,647,Z002,1990-03-15,HP,,,,20246,HU10,-2,Unknown,5,2,90,,,
H38,648,Z003,1990-03-16,HP,,,,20247,HX15,-2,Unknown,2,2,92,,,
H38,649,Z005,1990-03-16,HP,,,,20246,HU10,-2,Unknown,5,2,74,,,
H38,650,Z006,1990-03-20,HP,,,,20243,HPU2,-2,Unknown,4,2,80,,,
H38,651,Z007,1990-03-21,HP,,,,20246,HU10,-2,Unknown,10,2,94,,,
H38,652,Z008,1990-03-22,HP,,,,20246,HU10,-2,Unknown,7,2,112,,,
H38,653,Z009,1990-03-24,HP,,,,20061,2141,-2,Unknown,5,2,80,,,
H38,654,Z010,1990-03-24,HP,,,,20243,HPU2,-2,Unknown,4,2,62,,,
H38,655,Z011,1990-03-26,HP,,,,20246,HU10,-2,Unknown,11,2,100,,,
H38,656,Z012,1990-03-26,HP,,,,20061,2141,-2,Unknown,6,2,92,,,
H38,657,Z013,1990-03-26,HP,,,,20246,HU10,-2,Unknown,4,2,94,,,
H38,658,Z014,1990-03-27,HP,,,,20245,HPX5,-2,Unknown,5,2,80,,,
H38,659,Z015,1990-03-29,HP,,,,20246,HU10,-2,Unknown,4,2,102,,,
H38,660,Z016,1990-04-09,HP,,,,20245,HPX5,-2,Unknown,5,2,82,,,
H38,661,Z017,1990-04-21,HP,,,,20244,HPU9,-2,Unknown,7,2,84,,,
H38,662,Z018,1990-04-29,HP,,,,20246,HU10,-2,Unknown,9,2,96,,,
H38,663,Z019,1990-05-04,HP,,,,20246,HU10,-2,Unknown,9,2,78,,,
H38,664,Z020,1990-05-15,HP,,,,20245,HPX5,-2,Unknown,7,2,90,,,
H38,665,Z2001,2012-05-01,ARLOAN,,,949000000007586,20437,V131,10088,S6104,6,3,56,1,,
H38,666,Z2003,2012-05-07,ARLOLOAN,,,949000000103766,531,X0100,10195,X0294,2,2,50,1,,
H38,667,Z2005,2012-05-08,ARLOANHH,,,949000000008590,20437,V131,10138,U8081,4,2,60,1,,
H38,668,Z2012,2012-05-12,ARARLOAN,,,,20437,V131,479,W9217,3,3,55,1,,
H38,669,Z2019,2012-05-15,ARLOLOAN,,,949000000006904,20439,V162,409,U8091,4,2,60,1,,
H38,670,Z2024,2012-05-15,ARLOLOAN,,,949000000100203,495,X0025,10196,X0298,2,3,60,1,,
H38,671,Z2025,2012-05-16,ARLOANSM,,,949000000007946,495,X0025,10185,X0264,2,3,65,1,,
H38,672,Z2026,2012-05-16,ARLOARHH,,,949000000007518,20437,V131,10124,U8012,4,2,65,1,,
H38,673,Z2027,2012-05-16,ARLOARAN,,,949000000102384,20425,UNKNAR,10134,U8054,4,3,82,1,,
H38,674,Z2030,2012-05-16,ARLOANAN,,,949000000007754,20437,V131,10113,S6242,6,3,68,1,,
H38,675,Z2031,2012-05-16,ARLOLOAN,,,949000000007884,531,X0100,10193,X0291,2,2,55,1,,
H38,676,Z2032,2012-05-17,ARLOAN,,,949000000008855,20444,W045,10141,U8105,4,2,75,1,,
H38,677,Z2033,2012-05-17,ARARLOAN,,,949000000095491,20439,V162,403,U8045,4,3,75,1,,
H38,678,Z2034,2012-05-17,ARARLOAN,,,949000000008250,20425,UNKNAR,485,W9251,3,3,75,1,,
H38,679,Z2037,2012-05-18,ARLOARAN,,,949000000009163,20425,UNKNAR,10131,U8043,4,3,77,1,,
H38,680,Z2042,2012-05-19,ARARLOLO,,,949000000101246,20444,W045,478,W9215,3,2,80,1,,
H38,681,Z2043,2012-05-19,ANANARMX,,,949000000132746,20424,UNKNAN,10156,U8285,4,2,55,1,,
H38,682,Z2046,2012-05-19,ARLOANHH,,,949000000007264,20425,UNKNAR,10082,S6040,6,2,75,1,,
H38,683,Z2047,2012-05-19,ARLOANGV,,,949000000197192,20439,V162,10059,P4082,8,3,75,1,,
H38,684,Z2051,2012-05-20,ARLOLOAN,,,949000000102593,531,X0100,10187,X0269,2,2,65,1,,
H38,685,Z2052,2012-05-20,ARARLOAN,,,949000000007211,20437,V131,422,U8200,4,2,42,1,,
H38,686,Z2053,2012-05-20,ARANLOAN,,,949000000122342,20437,V131,463,W9123,3,2,65,1,,
H38,687,Z2056,2012-05-20,ARLOHH,,,949000000008438,20439,V162,10070,R5099,7,2,70,1,,
H38,688,Z2060,2012-05-21,ARLOLOAN,,,949000000101668,495,X0025,10191,X0287,2,2,55,1,,
H38,689,Z2062,2012-05-21,ARLOLOAN,,,949000000198653,531,X0100,10194,X0293,2,2,52,1,,
H38,690,Z2063,2012-05-21,ARARLOAN,,,949000000007621,20439,V162,472,W9188,3,2,82,1,,
H38,691,Z2064,2012-05-21,ARLOARAN,,,949000000007641,20439,V162,10129,U8039,4,3,85,1,,
H38,692,Z2070,2012-05-22,ARLOLOAN,,,949000000006832,495,X0025,10183,X0259,2,2,55,1,,
H38,693,Z2072,2012-05-22,ARLOANHH,,,949000000008044,20444,W045,10104,S6183,6,2,80,1,,
H38,694,Z2075,2012-05-22,ARLOLOAN,,,949000000009032,20439,V162,375,S6096,6,2,78,1,,
H38,695,Z2081,2012-05-23,ARLOAN,,,949000000009116,20439,V162,10111,S6230,6,2,73,1,,
H38,696,Z2085,2012-05-24,ARARLOAN,,,949000000101344,20439,V162,480,W9224,3,2,86,1,,
H38,697,Z2086,2012-05-24,ARARLOAN,,,949000000008495,20439,V162,424,U8242,4,2,80,1,,
H38,698,Z2091,2012-05-25,ARLOLOAN,,,949000000006501,495,X0025,10190,X0286,2,3,70,1,,
H38,699,Z2092,2012-05-25,ARLOANAN,,,949000000008651,20439,V162,10086,S6094,6,2,82,1,,
H38,700,Z2093,2012-05-25,ARARLOAN,,,949000000008850,20437,V131,461,W9109,3,3,72,1,,
H38,701,Z2096,2012-05-25,ARLOANHH,,,949000000005913,20437,V131,10078,R5282,7,3,75,1,,
H38,702,Z2097,2012-05-25,ARLOANHH,,,,20447,W12,10115,S6248,6,3,100,1,,
H38,703,Z2098,2012-05-25,ARLOHHAR,,,949000000007274,20439,V162,372,S6072,6,2,72,1,,
H38,704,Z2099,2012-05-25,ARLOARHH,,,949000000108996,20444,W045,10056,N3099,9,2,67,1,,
H38,705,Z2103,2012-05-26,ARLOLOAN,,,949000000196243,531,X0100,10184,X0262,2,2,63,1,,
H38,706,Z2104,2012-05-26,ARARLOAN,,,949000000100973,20447,W12,448,W9053,3,3,90,1,,
H38,707,Z2105,2012-05-26,ARLOANHH,,,949000000007263,20447,W12,10142,U8116,4,3,90,1,,
H38,708,Z2112,2012-05-27,ARANARHH,,,949000000250181,20437,V131,10163,W9070,3,3,80,1,,
H38,709,Z2118,2012-05-28,ARLOLOAN,,,949000000133039,521,X0069,10188,X0271,2,2,75,1,,
H38,710,Z2119,2012-05-28,ARARLOAN,,,949000000009462,20425,UNKNAR,400,U8020,4,2,60,1,,
H38,711,Z2123,2012-05-28,ARLOANHH,,,949000000009472,20437,V131,10103,S6165,6,2,60,1,,
H38,712,Z2125,2012-05-29,ARLOLOAN,,,,495,X0025,10186,X0266,2,2,75,1,,
H38,713,Z2127,2012-05-29,ARLOANHH,,,949000000194301,20437,V131,10108,S6197,6,3,75,1,,
H38,714,Z2128,2012-05-29,ARARLOAN,,,949000000100832,20439,V162,457,W9077,3,3,82,1,,
H38,715,Z2131,2012-05-29,ARLOHHAR,,,949000000005918,20425,UNKNAR,420,U8190,4,3,75,1,,
H38,716,Z2133,2012-05-29,ARARLOAN,,,949000000006513,20425,UNKNAR,467,W9157,3,3,80,3,,
H38,717,Z2134,2012-05-30,ARLOLOHH,,,949000000096964,20439,V162,373,S6093,6,3,75,1,,
H38,718,Z2140,2012-05-30,ARLOANHH,,,949000000008059,20437,V131,10102,S6164,6,3,72,1,,
H38,719,Z2144,2012-05-31,ARARLOAN,,,949000000007957,20425,UNKNAR,471,W9187,3,2,82,1,,
H38,720,Z2145,2012-05-31,ARLOANAN,,,949000000009082,20439,V162,10118,S6266,6,2,75,1,,
H38,721,Z2151,2012-06-01,ARLOLOAN,,,949000000008771,521,X0069,10180,X0087,2,3,60,1,,
H38,722,Z2154,2012-06-01,ARARLOAN,,,949000000015966,20444,W045,402,U8044,4,3,85,1,,
H38,723,Z2155,2012-06-02,ARLOANAN,,,949000000007584,20437,V131,10157,U8302,4,2,85,1,,
H38,724,Z2157,2012-06-02,ARLOLOAR,,,949000000008916,531,X0100,10182,X0180,2,2,75,1,,
H38,725,Z2161,2012-06-02,ARLOLOAR,,,949000000133100,521,X0069,10181,X0089,2,3,75,1,,
H38,726,Z2163,2012-06-02,ARLOANAR,,,949000000008282,20437,V131,10057,N3326,9,2,60,1,,
H38,727,Z2164,2012-06-02,ARLOARHH,,,949000000008063,20439,V162,10095,S6122,6,3,65,1,,
H38,728,Z2171,2012-06-04,ARLOANHH,,,949000000100994,20447,W12,10062,P4108,8,3,75,1,,
H38,729,Z2173,2012-06-04,ARANLOHH,,,949000000040546,20425,UNKNAR,456,W9076,3,3,82,1,,
H38,730,Z2176,2012-06-05,ARLOHHAN,,,949000000008356,20439,V162,10055,N3087,9,3,75,1,,
H38,731,Z2177,2012-06-06,ARLOAN,,,949000000100038,20439,V162,10093,S6115,6,2,80,1,,
H38,732,Z2180,2012-06-09,ARARLOAN,,,949000000101373,20425,UNKNAR,434,U8278,4,3,85,1,,
H38,733,Z2181,2012-06-09,ARANARHP,,,949000000007971,20425,UNKNAR,10167,W9122,3,3,80,1,,
H38,734,Z2182,2012-06-09,ARARANAN,,,949000000006971,20437,V131,10176,W9216,3,2,70,1,,
H38,735,Z2189,2012-06-12,ARLOLOAN,,,949000000007732,531,X0100,10192,X0290,2,2,70,1,,
H38,736,Z2192,2012-06-12,ARLOANAN,,,949000000007303,20447,W12,10096,S6124,6,2,72,1,,
H38,737,Z2200,2012-06-17,ARARLOAN,,,949000000007001,20425,UNKNAR,466,W9148,3,2,58,1,,
H38,738,Z2201,2012-06-17,ARLOANHH,,,949000000182907,20447,W12,10139,U8082,4,2,75,1,,
H38,739,Z2208,2012-06-23,ARARLOAN,,,949000000009164,20439,V162,453,W9069,3,3,70,1,,
H38,740,Z2214,2012-06-24,ARLOANAN,,,949000000101477,20439,V162,10119,S6273,6,3,80,1,,
H38,741,Z2222,2012-07-11,ARARLOLO,,,949000000007259,20437,V131,417,U8163,4,3,70,1,,
H38,742,ZMS06,2012-05-18,ARLOANHH,,,,20439,V162,10156,U8285,4,2,70,4,,
H38,743,ZMS07,2012-05-25,ARLOLOAN,,,,531,X0100,10189,X0279,2,2,70,4,,
H38,744,ZMS09,2012-06-01,ARLOLOAR,,,,531,X0100,10182,X0180,2,3,62,1,,
H38,745,ZMS11,2012-06-08,ARLOLOHH,,,,20439,V162,414,U8133,4,2,80,1,,
H38,746,ZMSNC2,2012-07-17,ARARLOAN,,,,20444,W045,407,U8058,4,0,0,0,,
