chaps_id,entry_date,weight,hip_height,frame_score,status,notes,group,stage
643,,0,0,0,FALSE,,,F
644,,0,0,0,FALSE,,,F
645,,0,0,0,FALSE,,,F
665,2013-05-01,558,43,2,TRUE,TO LINGLE WY 05/07/2013,,F
666,,0,0,0,FALSE,,,F
667,,0,0,0,FALSE,,,F
668,,0,0,0,FALSE,,,F
669,,0,0,0,FALSE,,,F
670,2013-12-16,958,0,0,TRUE,,,F
671,2013-12-16,1040,0,0,TRUE,,,F
672,,0,0,0,FALSE,,,F
673,2013-05-01,622,43.5,2.4,TRUE,TO LINGLE WY 05/07/2013,,F
674,2013-12-16,1065,0,0,TRUE,,,F
675,,0,0,0,FALSE,,,F
676,,0,0,0,FALSE,,,F
677,2013-05-01,604,45,3.2,TRUE,TO LINGLE WY 05/07/2013,,F
678,2013-12-16,978,0,0,TRUE,,,F
679,2013-12-16,996,0,0,TRUE,,,F
680,,0,0,0,FALSE,,,F
681,,0,0,0,FALSE,,,F
682,,0,0,0,FALSE,,,F
683,2013-05-01,610,44,2.7,TRUE,TO LINGLE WY 05/07/2013,,F
684,,0,0,0,FALSE,,,F
685,,0,0,0,FALSE,,,F
686,,0,0,0,FALSE,,,F
687,,0,0,0,FALSE,,,F
688,,0,0,0,FALSE,,,F
689,,0,0,0,FALSE,,,F
690,,0,0,0,FALSE,,,F
691,2013-12-16,1075,0,0,TRUE,,,F
692,,0,0,0,FALSE,,,F
693,,0,0,0,FALSE,,,F
694,,0,0,0,FALSE,,,F
695,,0,0,0,FALSE,,,F
696,,0,0,0,FALSE,,,F
697,,0,0,0,FALSE,,,F
698,2013-05-01,640,45.5,3.6,TRUE,TO LINGLE WY 05/07/2013,,F
699,,0,0,0,FALSE,,,F
700,2013-05-01,554,44,2.8,TRUE,TO LINGLE WY 05/07/2013,,F
701,2013-05-01,574,44.5,3.1,TRUE,"SOLD 05/02/2013 
FENCE CRAWLER",,F
702,,0,0,0,FALSE,,,F
703,,0,0,0,FALSE,,,F
704,,0,0,0,FALSE,,,F
705,,0,0,0,FALSE,,,F
706,2013-10-21,960,0,0,TRUE,,,F
707,2013-12-16,1055,0,0,TRUE,,,F
708,2013-12-16,1140,0,0,TRUE,,,F
709,,0,0,0,FALSE,,,F
710,,0,0,0,FALSE,,,F
711,,0,0,0,FALSE,,,F
712,,0,0,0,FALSE,,,F
713,2013-12-16,1110,0,0,TRUE,,,F
714,2013-12-16,1150,0,0,TRUE,,,F
715,2013-12-16,1045,0,0,TRUE,,,F
716,2013-05-01,504,42,1.9,TRUE,TO LINGLE WY 05/07/2013,,F
717,2013-10-21,816,0,0,TRUE,,,F
718,2013-05-01,610,45,3.4,TRUE,TO LINGLE WY 05/07/2013,,F
719,,0,0,0,FALSE,,,F
720,,0,0,0,FALSE,,,F
721,2013-10-21,738,0,0,TRUE,,,F
722,2013-12-16,1170,0,0,TRUE,,,F
723,,0,0,0,FALSE,,,F
724,,0,0,0,FALSE,,,F
725,2013-05-01,566,43,2.4,TRUE,TO LINGLE WY 05/07/2013,,F
726,,0,0,0,FALSE,,,F
727,2013-05-01,640,44,2.9,TRUE,TO LINGLE WY 05/07/2013,,F
728,2013-05-01,644,44,3,TRUE,TO LINGLE WY 05/07/2013,,F
729,2013-12-16,938,0,0,TRUE,,,F
730,2013-05-01,578,44.5,3.2,TRUE,TO LINGLE WY 05/07/2013,,F
731,,0,0,0,FALSE,,,F
732,2013-12-16,1000,0,0,TRUE,,,F
733,2013-05-01,474,43.5,2.8,TRUE,TO LINGLE WY 05/07/2013,,F
734,,0,0,0,FALSE,,,F
735,,0,0,0,FALSE,,,F
736,,0,0,0,FALSE,,,F
737,,0,0,0,FALSE,,,F
738,,0,0,0,FALSE,,,F
739,2013-05-01,492,43.5,3,TRUE,TO LINGLE WY 05/07/2013,,F
740,2013-05-01,558,43.5,3,TRUE,TO LINGLE WY 05/07/2013,,F
741,2013-12-16,932,0,0,TRUE,,,F
742,,0,0,0,FALSE,,,F
743,,0,0,0,FALSE,,,F
744,,0,0,0,FALSE,,,F
745,,0,0,0,FALSE,,,F
746,,0,0,0,FALSE,,,F
